gene	0 somites	05 somites	10 somites	15 somites	20 somites	30 somites	larval-2dpf	larval-3dpf	larval-5dpf	larval-10dpf
ctdsp2	140.2599388	1806.621947	893.0202096	1769.417375	1864.029674	3744.088543	9090.324742	24398.51801	37561.41005	18112.62736
ctrl	0.24945745	0.600661635	4.112090241	0.708972725	2.446134095	4.115984368	3.024396148	1608.596869	27324.73124	11136.98719
ctsc	328.9868232	2543.258881	515.9937449	937.3127353	710.4288218	1386.660446	3051.506931	2592.636252	5408.290494	2480.354142
cuedc1b	69.85587946	351.6246346	321.5148468	349.5927452	326.4864022	746.3564468	1913.421718	3264.237049	1474.573188	1283.613625
cwf19l2	506.0350906	2756.89834	1109.41908	1895.560149	1936.51262	3192.45421	3767.984186	6505.242074	3427.095419	3481.727569
dchs1a	6.076162798	142.060393	76.60039633	114.1341834	367.7092722	640.1430134	2290.136889	5004.009653	5340.562381	2124.764284
dclk1b	51.80494748	170.0716236	253.4981212	225.6114436	196.1033939	830.8562928	1973.148244	11055.8953	851.0649143	2717.94274
ddost	807.1734476	6212.608989	4046.946683	7552.833804	8743.366922	14509.37772	25005.68338	20986.7123	13751.36417	6394.241001
ddx23	2606.098997	16629.48249	8307.420297	12767.58653	9492.112147	17410.84828	15231.29245	27452.71289	16244.33422	15233.35382
dgkb	0	1.430843559	0.261145479	0.449151701	0.303078346	0.66741795	7.800657821	108.1197943	43.36299345	366.638155
dhrs3a	136.6086719	991.7218831	533.6255481	482.3983904	256.366294	864.604023	1021.453457	1472.901235	1764.219607	1780.31066
dhx16	1739.763955	11641.02823	5075.07333	7660.422566	6054.37214	11561.92717	9082.075958	12945.65699	12589.65696	9419.116841
dnah12	11.11612219	58.34172041	66.97913479	132.8675263	105.7994036	169.1451399	634.1335321	422.9442173	791.8307872	289.9115462
dnajc5ab	160.8211389	479.8273911	662.5790555	867.4117201	883.405756	1992.889028	3664.925287	16909.88097	4121.19648	8088.309673
dnase1l1	73.62454828	326.8807229	62.21046599	175.2708503	386.0346122	846.7666222	1293.011685	2677.404488	3414.181907	1117.852683
dnmt3bb.1	480.322177	1416.602567	742.4195292	1047.946545	1111.241564	2310.827951	3665.404976	3735.78252	9486.66283	2179.907154
dnmt3bb.2	2478.290561	12976.40969	4357.644088	4278.105035	3898.41485	6050.945433	2760.625111	1270.480249	1323.32299	230.8776492
dnmt3bb.3	327.1982966	1706.629946	960.1372789	1067.526848	1305.279495	2157.682832	1590.008731	1496.904966	1618.805332	555.5273493
dpm1	230.9386269	2359.1432	1265.371509	2289.489751	2103.641986	4505.784265	3998.764356	6922.431587	4659.936508	3461.466353
dre-let-7a-5	0	0	0	0	0	0	4.130768669	0	0	0.785978148
dre-let-7e	0	0	0	0	0	0	0	0	0	0
dre-let-7g-1	1.302616339	1.947295874	5.901504086	2.347967766	10.93326212	3.85972873	19.73214966	341.8214879	123.6444793	448.2544973
dre-mir-124-5	0	1.538252017	0.462709518	0.776693062	0	3.966869072	4.028211382	32.47932775	3.089280121	18.55948844
dre-mir-133a-2	0	0	0	0	0	0	0	0	0	0
dre-mir-135c-2	0	0	0	0	0	0	0	0	0	0
dre-mir-1388	0	0	0	0.172687708	0	0	0	0	3.417635175	1.416774081
dre-mir-200a	0	0	0	0	0	0	0	0	0	0.627982896
dre-mir-200b	0	0	0	0	0	0	0	1.934236048	0	0
dre-mir-2193	0	0.350220196	0.967732208	0.794238553	0.559715622	0.915835566	7.913732689	7.557828534	0	2.769239192
dre-mir-26b	0	0	0	0	0	0	0	0	0	0
dre-mir-34a	0	0	0	0	0	0	0	0	0	0
dre-mir-429a	0	0	0	0	0.442511861	0.591651285	3.857187107	0.648508428	0	0
dre-mir-7149	0	0	0	0	0.297150329	0	0	0	0	0
ebp	102.0748145	1042.507928	490.6102211	1271.145283	504.0195479	875.4959706	750.1873855	479.022787	1821.637124	928.6791998
ecel1	0.933258939	7.982492945	10.54018063	31.68819738	15.63615686	178.6845701	403.9856134	532.0202437	781.210181	276.0927549
edem2	60.26080509	618.6582887	283.0101017	555.9180519	547.4658169	762.7053221	1391.380491	2499.046466	2396.066973	1431.53156
edn3b	0	0	0	0.379089421	0.373395435	2.466206901	96.53692874	487.8029468	442.7665041	330.4633033
eef1a2	0	0	0.70453618	0.108664942	0.151173852	0.118073505	3.397301647	1.949821393	3.491385047	13.13348794
efhd1	18.28265329	216.0820098	113.0876676	685.9322483	249.7628118	2591.991727	1121.290138	16664.76867	6099.592252	9945.356288
eif3k	5991.294747	39017.07873	15752.127	29067.85549	25324.42554	47864.63942	36061.56579	31813.81126	64888.72997	39761.15371
eif4ba	631.2624095	4766.795452	2141.78815	3593.958459	2989.016574	4272.21562	4430.49882	5430.97138	7195.018911	4548.233908
eif4e3	229.1745166	1815.359479	888.2172492	1499.274204	1550.145717	2695.514917	6054.999383	10439.33779	5947.846898	3402.101122
eif4g3b	324.2148697	1191.352189	853.7334206	1029.686747	1123.874512	1778.285686	2946.234055	3387.163466	1811.134065	1302.023747
emc1	321.8033117	2030.086591	1265.218452	2008.510775	1731.392018	3626.99528	4759.790836	7915.428152	4120.304591	2286.945584
emd	196.373223	1320.278688	619.1409685	1302.148012	1474.018396	3817.385842	5024.042906	8530.889605	13010.78165	6611.1065
emp3b	0.985104514	4.38838749	4.109114924	51.64539922	64.56950199	81.46384259	404.4393069	223.0621434	680.1269371	468.3710481
eno1a	12.48511081	70.64310383	87.83032272	661.8869496	518.4950404	4321.646263	6542.301733	27231.7169	26926.56461	22993.59548
epha2b	184.5219781	668.5177407	388.7898926	447.0865219	322.7268815	595.8593665	2406.257737	1798.151613	4047.362491	1462.536014
epha4l	5.34277777	43.38867998	119.8790143	271.5773692	495.4681167	1352.448725	2365.845484	2935.838868	2315.326927	1050.471977
ephb2a	4.553550078	17.37517849	42.3986105	52.92811358	65.79781584	214.4956123	563.7313419	3235.351649	654.8512665	925.5085457
epm2a	4.502371304	16.99278533	7.039826213	6.842774476	8.748789698	25.0032354	41.58952058	65.61378769	31.9481729	32.38817822
erbb3b	3.373414631	4.752944711	30.73249171	250.9704442	123.8999486	340.1950467	1089.681941	706.078995	2225.340913	1418.969759
esyt1a	14.89979046	112.0931243	63.93347731	100.8314876	91.87868865	216.1511016	576.343618	790.0878815	687.6328148	281.3874188
etv1	12.02773998	55.81223274	66.15256647	189.3157226	228.546631	414.5362735	1130.666163	7532.753846	1031.098285	2079.003645
etv7	0.406652809	2.356501776	0.433491899	0.237541	1.769378517	3.416374038	11.06703896	21.65761091	86.26598412	49.38952773
exosc10	865.713459	4429.601587	2238.103472	2541.240302	2113.063594	3689.412212	2954.579135	3773.121978	4990.735672	3753.80373
fam120c	491.6909739	1588.623646	1405.242505	1553.247756	1900.173419	3329.407784	4448.278458	13295.24118	21246.63655	20934.17943
fam131c	0.50200173	3.045184343	2.530559176	6.271929865	9.332164926	26.21293054	25.95079226	198.766202	129.5085068	143.0014809
fam217b	3.713279897	17.04333497	21.00680401	41.81905904	54.47484077	85.75043409	232.8177215	835.4368147	423.4499132	455.7700718
fam3a	701.3633387	5656.891032	2098.74956	3169.281736	2591.346015	4009.797102	3838.948919	6539.19075	7312.723987	5730.533595
farsb	480.5041718	3586.122744	1624.2001	2933.625656	2502.373908	4524.510026	3998.701434	5271.249863	4497.279735	3398.997198
fat3a	92.36660548	363.8730299	468.298521	681.0330214	1156.723097	2015.894679	3592.529599	5688.749601	3677.640374	1950.368951
fbxo30b	33.18542451	85.31644179	49.46926999	69.71522393	72.17313253	76.63061532	164.3685519	143.0203216	183.0818717	97.13796654
fbxo44	104.8069812	659.2974091	326.4969126	575.2008405	563.3049914	792.1180264	1342.07685	2072.766665	2607.553066	2148.920909
fgf12b	49.67182058	267.9123884	305.5093157	100.282035	349.9870428	209.9743772	275.0874385	736.4252689	175.3062707	310.441666
fhdc4	0.122473974	1.537151557	2.40912482	6.816032086	7.708786495	22.07326809	41.04410094	34.09108955	198.1039262	40.81753296
fitm2	14.14065759	132.5376167	145.4173007	192.8167727	180.4663208	264.4467937	454.7264185	1005.040473	1400.685276	900.0312329
fkbp1ab	87.17309041	246.6237328	77.97989702	269.7980564	151.4743949	330.3892856	1695.447131	3446.455938	594.6553851	462.6165905
fkbpl	194.4644415	1179.824	482.5173105	722.308715	615.9322742	975.235993	750.7308684	1348.289607	901.6319463	825.8862997
flj13639	2.677600391	11.02067702	17.86202423	16.60936887	34.56671873	76.53523469	91.76492187	232.0402206	1211.302461	10929.64465
flna	127.1387473	896.8979891	1167.225021	1566.957649	3188.00679	6607.65222	25487.40733	13835.51775	23679.11968	11474.3146
flnb	0.201820444	4.381374099	4.264772854	4.545084001	3.803106578	23.62941539	336.5696793	5460.339279	5737.522913	8222.343677
fmnl3	216.804203	1054.762961	1222.691351	1315.362281	1162.441972	2196.00435	6316.852079	7878.854342	8406.19487	4294.646023
fndc7b	0	0	0	0	0	0	2.210432929	4.520933796	35.85296717	33.6086991
folr	11.75731892	49.97618066	25.94634561	59.98230929	18.60610686	26.04806743	132.815563	489.3757656	1474.020988	633.3315867
foxp1a	331.4558789	1341.016825	800.7012822	1203.390683	1528.759615	3165.073321	4278.88859	4852.815628	8288.323864	3268.956569
frem2b	2.219512877	9.387765199	34.38040698	90.5401333	156.3914953	351.3910043	1762.443405	923.86593	2061.748432	395.2024655
frmd4bb	4.029926139	23.65392301	24.78757834	54.45958716	26.71957021	118.9753536	304.3900684	763.6845652	787.2003082	318.9809564
frya	0.556612877	3.80245622	9.538464857	34.19332635	30.42549439	76.34584688	461.0026604	2009.752042	3850.25219	6635.943283
ftr57	0.364322954	0.826719168	3.158797045	2.913858709	3.260089682	3.119709396	9.720739127	113.9725105	51.93097458	37.16895974
ftr58	0.663876701	1.342477943	3.49174957	7.170029029	8.424249813	12.40693457	53.68491501	76.09277315	288.9743171	99.42307502
ftr59	0	0	0.250914871	3.187684809	3.073070491	17.5842593	10.37449482	19.48584374	78.20422814	23.7973553
ftr72	1.833981489	7.91193142	3.197741211	0.757209645	12.14893717	2.253413176	3.723401454	14.8821763	7.365008111	13.17210974
ftr73	2.307651905	5.284257574	3.823872676	4.018613446	10.93854157	12.73833813	0.590981589	7.605048943	48.09554842	14.25144024
ftr76	16.61471317	20.04840768	3.589180892	0.794485703	19.2117413	0.933670587	6.103059097	10.20576256	20.33834359	16.96306618
ftr90	4.625748449	16.67166447	6.005875401	0.169963942	12.73700839	2.267013333	4.509982482	0	6.030547341	4.771463309
ftr90-1	25.13787515	73.58607444	31.62347362	8.029685867	111.5852056	29.14214519	97.54960092	129.8120373	321.1000623	146.9435693
ftr90-2	2.514534702	7.320970561	4.878063648	6.083206044	12.73727623	7.671699905	9.832343592	61.25487067	136.7702228	57.917569
ftr91	6.931420764	11.10538185	7.942929003	7.518046985	9.769436457	4.309128312	19.27038549	57.29059981	67.69162246	35.01737812
g6pd	151.4076731	693.3780958	593.5352053	839.3864608	771.1412859	1387.809081	2693.162424	3709.816289	7998.13625	3162.360923
gabbr1a	0.788041059	12.29657538	10.43243783	15.64980205	17.14103346	41.38912284	193.8482587	759.5896712	195.2320133	474.782514
gal3st2	0	23.63034377	38.1161555	58.60637218	26.93927761	91.48284758	534.9664803	1517.383234	1669.091365	1179.590187
gap43	18.36965666	151.6443604	84.80197256	565.69087	626.5565837	5955.211097	4593.655367	31823.28699	1343.806621	3544.211991
gata5	276.6755348	1978.104938	649.2546632	1191.141988	486.9054968	1306.293404	1620.554483	1660.909224	1534.369185	1676.491209
gdi1	116.5890088	1023.229389	514.2661523	819.9368476	1279.419535	4338.251086	6706.316235	17312.14421	3655.350945	4043.732506
gid8b	1094.860367	2682.704347	917.742041	1231.670248	990.1295768	1856.979839	2611.485854	4412.757821	3302.002725	2108.565077
gmnc	0.980861747	4.781375128	20.69609665	39.62779831	58.08048492	46.81678999	213.196286	216.420369	80.86953277	37.11281269
gp9	1.655966894	2.418948276	4.036036006	7.477574802	5.189065891	336.2256643	171.971621	405.611128	308.3024632	1393.882433
gpr157	5.86403493	38.60064136	29.66393261	33.80679187	48.53768916	51.92170961	259.1751791	601.2755983	627.4665328	274.6242485
gpr55a	2.014040065	15.06161999	7.332919739	5.326134521	15.62271941	33.53412509	86.26012308	112.3262532	219.2579684	324.7854777
gria4a	1.423761087	6.400297522	11.73947154	18.36842701	5.226438048	36.71701352	150.1235152	2075.996172	510.2493972	2612.503554
grik1b	1.045898649	0.679419772	1.514712786	5.890861716	5.438856621	4.026195753	36.39188901	1010.597938	167.2173821	442.2584039
grm5b	1.465777785	8.634948386	0.730276056	4.724011279	1.920080716	4.178616476	9.615842962	347.429404	60.31030471	100.3638623
gss	9.362484028	95.80531973	55.27574246	127.1347867	140.3949893	514.5343021	660.8456032	710.7309325	1736.620302	714.7839934
guca1b	0	0	0	0	0	0	6.572947618	830.1513854	239.1711837	2688.567238
h3f3b.1-1	2978.707136	27311.31728	13626.95042	24457.13473	18068.94498	47442.66922	48795.1339	92490.57501	59228.48982	33607.9405
haus7	273.4166641	2913.4991	1094.088386	2048.924463	1520.59585	2437.138783	1884.989847	1160.9509	2939.835833	1228.058876
hck	9.741153891	27.85652982	84.56322295	36.50825118	73.73789728	246.3000399	635.0390273	380.4963215	1138.118435	847.1892457
hdac12	15.12711195	259.3011692	129.9106458	262.0549384	144.2314353	554.8623857	911.2393623	1382.100541	888.5533811	638.3323186
hdac7a	3.641702733	16.29189864	14.02230992	16.71333871	29.2143868	49.3046184	170.7416888	184.5779755	276.6827143	165.6299982
her12	4558.336929	2279.688793	7488.688316	791.0020468	15703.01802	2292.150724	7484.109879	2704.168332	1385.003696	419.8608841
her4.1	3197.496711	542.6718551	5181.989567	728.4262276	14798.11129	2323.41461	9245.614204	35374.66541	7097.392946	6712.837698
her4.2	2669.858149	369.7492113	7042.437395	315.3328316	11426.53741	1170.605723	7318.792804	20552.88186	4731.664392	4020.660307
her4.2-1	2432.935553	291.3922164	3242.324576	193.7159079	15365.70752	898.1102386	4046.489234	15399.70123	1860.087681	2256.185016
her4.3	258.0822638	35.5095894	300.6687951	18.3698345	1239.132715	58.79150846	117.7491992	1670.356854	178.7270409	278.6687711
her4.4	2169.001229	430.4115401	960.3708406	167.1271937	11877.32951	329.2394653	2762.617481	14050.55249	283.0520147	1571.00906
her9	7021.376122	8410.621518	9554.257176	5663.51908	17176.01762	7227.506795	10117.78081	26331.92499	19402.72954	8778.280012
hm13	959.7291199	6613.660529	4121.654492	5830.660719	4417.486002	5790.623822	7013.009406	8075.477845	6107.872274	5049.146753
hmga1a	131222.5855	748764.0501	315146.1456	355104.8339	295883.1844	562290.6264	439903.1207	428356.1633	167789.4334	57535.34115
hmgb1b	4803.208352	31838.09956	13249.19907	21389.65795	18788.87805	45733.0366	60866.19902	142899.0731	25153.74458	30662.45759
hnf4a	1.983202316	13.17824403	13.28260738	30.34771659	19.57941382	42.65616431	142.9597929	306.9362643	799.2738637	883.6850865
hsc70	0	1.287096067	0.143824866	1.299609488	1.901625643	17.49004849	954.2952977	128.3555345	1172.445507	763.8826355
hsd17b10	323.3740459	1572.010956	1089.383798	2266.352441	2850.545108	6235.529728	4522.559782	5978.870961	10307.73367	6615.05521
hspb6	0.88120973	21.46237092	15.99838519	4.996102918	12.53662835	65.41780356	177.5978193	95.67373697	918.5166598	837.1508779
hspb7	0.541078882	6.444643754	2.488575135	48.25958441	50.14507495	114.9697335	111.2260106	93.21427692	325.8956661	200.3432952
hsph1	6.201947449	42.34462072	29.45322685	67.55873333	67.09108754	98.54894744	224.7815881	306.2428587	662.7712025	392.564069
icmt	147.1568167	1310.145841	862.3973229	1053.765286	717.3473603	1357.291739	1275.678473	4894.259506	2372.457642	5043.479494
idh3g	476.1675236	1960.091446	1276.848074	1445.550044	1480.551715	2109.631298	2177.666183	3342.307554	3987.350789	2489.592641
iffo2a	10.55878315	68.40168086	37.33514052	70.03682794	125.8364753	246.1838961	215.1781674	224.9780084	272.8248348	187.5566937
igflr1	2.516863342	12.46568488	8.357283033	17.65946537	27.35236739	52.37567577	225.0540079	615.4395219	1525.602497	1223.260761
igsf11	1.646101764	8.747659251	5.527094497	10.90396422	11.21347654	48.85585988	136.8711137	283.1151632	277.1365803	384.4524701
igsf21b	4.322267085	15.96063597	17.81466924	16.70452574	9.289801029	28.26138033	42.06660318	3809.149421	772.9176728	3299.878091
ikbkg	225.776103	1324.195392	764.6239954	1181.342507	963.4792747	1505.768498	2334.13974	4406.504594	4659.882586	3142.490964
ilkap	251.3064934	1545.457932	525.1314594	746.0104512	1067.276331	1780.949239	1983.31742	3570.802452	1431.810245	1520.104205
inpp5ka	18.46944563	171.7380417	145.6074071	226.6979017	145.397927	229.4283135	491.325876	1529.099521	2050.856374	2582.762784
inppl1a	560.0642591	2342.453441	1689.434747	2099.003692	1675.598258	2463.824034	4248.038891	5027.046792	8135.59452	3151.912979
irf10	7.758049548	53.14141517	31.54524501	58.3043011	44.05998965	79.26539446	46.40677906	53.05537666	125.1370898	112.0128156
irgq2	0	0	0	0	0	0	2.234938916	133.0784142	59.52599254	539.0145111
irs1	437.5617348	1407.42151	1009.819858	1349.103086	1993.482938	2702.480132	5618.858307	7937.569939	9835.30286	6475.262454
itih6	20.07103995	16.31318415	13.3624988	12.24425987	6.544185597	6.505272156	52.16148847	617.0723669	2109.676146	317.2167232
itm2ca	2.837380122	46.89094675	70.06343913	151.5063511	175.5545159	626.766159	959.2663642	16169.25864	1651.874858	7670.895346
kansl2	100.5669568	248.9768945	323.2161511	157.4970937	429.0279697	371.8833448	459.1369508	774.1652925	601.1504587	623.0186922
kbtbd3	3.596822876	11.58850444	26.09642656	18.42588676	27.61143648	54.04004587	131.0699682	600.1100576	138.3915595	259.3450149
kcna2b	0.797370358	10.43314146	3.625424757	5.765878877	2.935492481	30.68802772	60.33775964	275.0508899	42.30496639	125.6303749
kcnab2b	0.199461452	3.697846199	2.428984735	9.942495465	6.450076141	14.87184681	39.53737559	981.6532002	396.1839905	1074.523166
kcne4	4.155120798	23.74024657	37.42739309	29.63307447	22.47224115	27.41439821	353.2392054	2062.735467	1079.156329	859.3930349
kcnj13	0.196263155	7.512836211	4.176213476	9.937145159	14.82939066	37.34082051	781.8664553	1501.850731	2363.106645	1667.890492
kcnk15	0.151577158	2.81837979	3.970967327	9.203746498	6.347130115	25.30938962	11.92955009	164.5106587	10.10019577	25.0958675
kctd6b	358.2423902	2707.529961	876.1266007	1436.013091	1529.649755	2641.224602	3840.934366	5040.38187	3264.156442	3109.578884
kif3b	54.04515943	393.3328969	217.70794	325.4239607	324.0742252	953.4655776	2040.255846	4539.241428	2762.98242	2769.912619
kirrel3l	427.6848981	1991.184017	2078.006576	3799.962761	2879.256476	7358.614791	13078.28816	26847.83858	11738.39518	11407.2337
klhdc8b	0.21938485	4.735078628	1.606584432	7.005594646	8.443646008	8.270394946	107.7317182	246.876218	159.6133624	100.5335245
klhl17	6.387773656	21.07657871	76.00573256	109.8689201	104.1733926	210.3152942	530.6938299	3336.185764	599.502412	1519.988551
klhl21	31.69174545	216.2238382	555.8751581	518.6412492	512.1400233	1488.881743	2154.942213	5904.615204	3428.310684	2788.409758
kmt2bb	2128.183442	9878.329389	6189.477007	7613.728992	7156.620296	11486.97465	22557.71675	38394.47648	25772.41059	22211.48979
krt18a.1	4664.240861	12880.17334	35185.09988	21145.02847	32753.07463	42820.71362	68053.35804	101297.2915	161260.9663	100202.1764
krt18a.2	1.933286642	1.331876645	2.273060189	4.240518823	5.057375297	8.67717983	38.93295967	247.7398665	159.2920124	265.5228939
krt5	2559.360018	3837.15218	30991.94301	10721.38357	68668.32851	18546.12716	97139.20412	32112.41464	226646.366	21507.60793
krt8	3991.748775	9539.619536	26630.79701	23682.91585	44969.81294	54433.53357	116768.7916	133896.432	272862.6448	165731.1477
ksr1b	6.031211597	16.13966498	71.09914411	152.1302185	141.215789	322.7084275	1056.992102	950.4732247	3212.855675	1067.829212
l1camb	0.344637458	0.550875098	4.107041385	19.09421256	39.57622607	199.9091864	559.9809498	1823.074034	253.5952992	565.1052797
l3mbtl1	0	0.527920341	1.403696192	0.537445655	1.239023982	4.473911959	6.688538704	134.1247857	13.15235981	40.81880228
